2022-01-29 18:26:57.785304 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-29 18:27:33.326256  * Response 88 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 89 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 90 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 91 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 92 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 93 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 94 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 95 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 96 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 97 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 98 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 99 from device ID 15 , data = 0
2022-01-29 18:27:33.326256  * Response 100 from device ID 15 , data = 0
2022-01-29 18:27:37.780716 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-29 18:27:37.842824  * Response 1 from device ID 15 , data = 0
2022-01-29 18:27:37.842824  * Response 2 from device ID 15 , data = 0
2022-01-29 18:27:37.842824  * Response 3 from device ID 15 , data = 128
2022-01-29 18:27:37.842824  * Response 4 from device ID 15 , data = 470
2022-01-29 18:27:37.842824  * Response 5 from device ID 15 , data = 10948
2022-01-29 18:27:37.842824  * Response 6 from device ID 15 , data = 514
2022-01-29 18:27:37.842824  * Response 7 from device ID 15 , data = 0
2022-01-29 18:27:37.842824  * Response 8 from device ID 15 , data = 2505
2022-01-29 18:27:37.842824  * Response 9 from device ID 15 , data = 0
2022-01-29 18:27:37.842824  * Response 10 from device ID 15 , data = 0
2022-01-29 18:27:37.842824  * Response 11 from device ID 15 , data = 2058
2022-01-29 18:27:37.842824  * Response 12 from device ID 15 , data = 0
2022-01-29 18:27:37.842824  * Response 13 from device ID 15 , data = 60
2022-01-29 18:27:37.842824  * Response 14 from device ID 15 , data = 70
2022-01-29 18:27:37.842824  * Response 15 from device ID 15 , data = 0
2022-01-29 18:27:37.842824  * Response 16 from device ID 15 , data = 0
2022-01-29 18:27:37.842824  * Response 17 from device ID 15 , data = 16
2022-01-29 18:27:37.842824  * Response 18 from device ID 15 , data = 22741
2022-01-29 18:27:37.842824  * Response 19 from device ID 15 , data = 0
2022-01-29 18:27:37.842824  * Response 20 from device ID 15 , data = 0
2022-01-29 18:27:37.842824  * Response 21 from device ID 15 , data = 13
2022-01-29 18:27:37.842824  * Response 22 from device ID 15 , data = 52064
2022-01-29 18:27:37.842824  * Response 23 from device ID 15 , data = 100
2022-01-29 18:27:37.842824  * Response 24 from device ID 15 , data = 9900
2022-01-29 18:27:42.782211 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-29 18:27:42.829139  * Response 1 from device ID 15 , data = 0
2022-01-29 18:27:42.829139  * Response 2 from device ID 15 , data = 0
2022-01-29 18:27:42.829139  * Response 3 from device ID 15 , data = 128
2022-01-29 18:27:42.829139  * Response 4 from device ID 15 , data = 470
2022-01-29 18:27:42.829139  * Response 5 from device ID 15 , data = 10948
2022-01-29 18:27:42.829139  * Response 6 from device ID 15 , data = 514
2022-01-29 18:27:42.829139  * Response 7 from device ID 15 , data = 0
2022-01-29 18:27:42.829139  * Response 8 from device ID 15 , data = 2505
2022-01-29 18:27:42.829139  * Response 9 from device ID 15 , data = 0
2022-01-29 18:27:42.829139  * Response 10 from device ID 15 , data = 0
2022-01-29 18:27:42.829139  * Response 11 from device ID 15 , data = 2058
2022-01-29 18:27:42.829139  * Response 12 from device ID 15 , data = 0
2022-01-29 18:27:42.829139  * Response 13 from device ID 15 , data = 60
2022-01-29 18:27:42.829139  * Response 14 from device ID 15 , data = 70
2022-01-29 18:27:42.829139  * Response 15 from device ID 15 , data = 0
2022-01-29 18:27:42.829139  * Response 16 from device ID 15 , data = 0
2022-01-29 18:27:42.829139  * Response 17 from device ID 15 , data = 16
2022-01-29 18:27:42.829139  * Response 18 from device ID 15 , data = 22741
2022-01-29 18:27:42.829139  * Response 19 from device ID 15 , data = 0
2022-01-29 18:27:42.829139  * Response 20 from device ID 15 , data = 0
2022-01-29 18:27:42.829139  * Response 21 from device ID 15 , data = 13
2022-01-29 18:27:42.829139  * Response 22 from device ID 15 , data = 52064
2022-01-29 18:27:42.829139  * Response 23 from device ID 15 , data = 100
2022-01-29 18:27:42.829139  * Response 24 from device ID 15 , data = 9900
2022-01-29 18:27:47.783736 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-29 18:27:47.830549  * Response 1 from device ID 15 , data = 0
2022-01-29 18:27:47.830549  * Response 2 from device ID 15 , data = 0
2022-01-29 18:27:47.830549  * Response 3 from device ID 15 , data = 128
2022-01-29 18:27:47.830549  * Response 4 from device ID 15 , data = 470
2022-01-29 18:27:47.830549  * Response 5 from device ID 15 , data = 10948
2022-01-29 18:27:47.830549  * Response 6 from device ID 15 , data = 514
2022-01-29 18:27:47.830549  * Response 7 from device ID 15 , data = 0
2022-01-29 18:27:47.830549  * Response 8 from device ID 15 , data = 2505
2022-01-29 18:27:47.830549  * Response 9 from device ID 15 , data = 0
2022-01-29 18:27:47.830549  * Response 10 from device ID 15 , data = 0
2022-01-29 18:27:47.830549  * Response 11 from device ID 15 , data = 2058
2022-01-29 18:27:47.830549  * Response 12 from device ID 15 , data = 0
2022-01-29 18:27:47.830549  * Response 13 from device ID 15 , data = 60
2022-01-29 18:27:47.830549  * Response 14 from device ID 15 , data = 70
2022-01-29 18:27:47.830549  * Response 15 from device ID 15 , data = 0
2022-01-29 18:27:47.830549  * Response 16 from device ID 15 , data = 0
2022-01-29 18:27:47.830549  * Response 17 from device ID 15 , data = 16
2022-01-29 18:27:47.830549  * Response 18 from device ID 15 , data = 22741
2022-01-29 18:27:47.830549  * Response 19 from device ID 15 , data = 0
2022-01-29 18:27:47.830549  * Response 20 from device ID 15 , data = 0
2022-01-29 18:27:47.830549  * Response 21 from device ID 15 , data = 13
2022-01-29 18:27:47.830549  * Response 22 from device ID 15 , data = 52064
2022-01-29 18:27:47.830549  * Response 23 from device ID 15 , data = 100
2022-01-29 18:27:47.830549  * Response 24 from device ID 15 , data = 9900
2022-01-29 18:27:50.784587 Read holding register for device ID 28 , Start address = 40009 Quantity = 10
2022-01-29 18:27:51.221955  * Response 1 from device ID 28 , data = 18688
2022-01-29 18:27:51.221955  * Response 2 from device ID 28 , data = 2621
2022-01-29 18:27:51.221955  * Response 3 from device ID 28 , data = 45609
2022-01-29 18:27:51.221955  * Response 4 from device ID 28 , data = 924
2022-01-29 18:27:51.221955  * Response 5 from device ID 28 , data = 18688
2022-01-29 18:27:51.221955  * Response 6 from device ID 28 , data = 2620
2022-01-29 18:27:51.221955  * Response 7 from device ID 28 , data = 25385
2022-01-29 18:27:51.221955  * Response 8 from device ID 28 , data = 924
2022-01-29 18:27:51.221955  * Response 9 from device ID 28 , data = 18688
2022-01-29 18:27:51.221955  * Response 10 from device ID 28 , data = 2620
