2022-01-28 14:25:18.578538 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:25:54.128828  * Response 88 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 89 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 90 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 91 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 92 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 93 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 94 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 95 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 96 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 97 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 98 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 99 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 100 from device ID 15 , data = 0
2022-01-28 14:25:58.578390 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:25:58.632924  * Response 1 from device ID 15 , data = 0
2022-01-28 14:25:58.632924  * Response 2 from device ID 15 , data = 0
2022-01-28 14:25:58.632924  * Response 3 from device ID 15 , data = 128
2022-01-28 14:25:58.632924  * Response 4 from device ID 15 , data = 450
2022-01-28 14:25:58.632924  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:25:58.632924  * Response 6 from device ID 15 , data = 492
2022-01-28 14:25:58.632924  * Response 7 from device ID 15 , data = 0
2022-01-28 14:25:58.632924  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:25:58.632924  * Response 9 from device ID 15 , data = 0
2022-01-28 14:25:58.632924  * Response 10 from device ID 15 , data = 0
2022-01-28 14:25:58.632924  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:25:58.632924  * Response 12 from device ID 15 , data = 0
2022-01-28 14:25:58.632924  * Response 13 from device ID 15 , data = 10
2022-01-28 14:25:58.632924  * Response 14 from device ID 15 , data = 30
2022-01-28 14:25:58.632924  * Response 15 from device ID 15 , data = 0
2022-01-28 14:25:58.632924  * Response 16 from device ID 15 , data = 0
2022-01-28 14:25:58.632924  * Response 17 from device ID 15 , data = 16
2022-01-28 14:25:58.632924  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:25:58.632924  * Response 19 from device ID 15 , data = 0
2022-01-28 14:25:58.632924  * Response 20 from device ID 15 , data = 0
2022-01-28 14:25:58.632924  * Response 21 from device ID 15 , data = 13
2022-01-28 14:25:58.632924  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:25:58.632924  * Response 23 from device ID 15 , data = 50
2022-01-28 14:25:58.632924  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:26:03.578532 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:26:03.632723  * Response 1 from device ID 15 , data = 0
2022-01-28 14:26:03.632723  * Response 2 from device ID 15 , data = 0
2022-01-28 14:26:03.632723  * Response 3 from device ID 15 , data = 128
2022-01-28 14:26:03.632723  * Response 4 from device ID 15 , data = 450
2022-01-28 14:26:03.632723  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:26:03.632723  * Response 6 from device ID 15 , data = 492
2022-01-28 14:26:03.632723  * Response 7 from device ID 15 , data = 0
2022-01-28 14:26:03.632723  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:26:03.632723  * Response 9 from device ID 15 , data = 0
2022-01-28 14:26:03.632723  * Response 10 from device ID 15 , data = 0
2022-01-28 14:26:03.632723  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:26:03.632723  * Response 12 from device ID 15 , data = 0
2022-01-28 14:26:03.632723  * Response 13 from device ID 15 , data = 10
2022-01-28 14:26:03.632723  * Response 14 from device ID 15 , data = 30
2022-01-28 14:26:03.632723  * Response 15 from device ID 15 , data = 0
2022-01-28 14:26:03.632723  * Response 16 from device ID 15 , data = 0
2022-01-28 14:26:03.632723  * Response 17 from device ID 15 , data = 16
2022-01-28 14:26:03.632723  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:26:03.632723  * Response 19 from device ID 15 , data = 0
2022-01-28 14:26:03.632723  * Response 20 from device ID 15 , data = 0
2022-01-28 14:26:03.632723  * Response 21 from device ID 15 , data = 13
2022-01-28 14:26:03.632723  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:26:03.632723  * Response 23 from device ID 15 , data = 50
2022-01-28 14:26:03.632723  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:26:08.579749 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:26:08.634048  * Response 1 from device ID 15 , data = 0
2022-01-28 14:26:08.634048  * Response 2 from device ID 15 , data = 0
2022-01-28 14:26:08.634048  * Response 3 from device ID 15 , data = 128
2022-01-28 14:26:08.634048  * Response 4 from device ID 15 , data = 450
2022-01-28 14:26:08.634048  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:26:08.634048  * Response 6 from device ID 15 , data = 492
2022-01-28 14:26:08.634048  * Response 7 from device ID 15 , data = 0
2022-01-28 14:26:08.634048  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:26:08.634048  * Response 9 from device ID 15 , data = 0
2022-01-28 14:26:08.634048  * Response 10 from device ID 15 , data = 0
2022-01-28 14:26:08.634048  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:26:08.634048  * Response 12 from device ID 15 , data = 0
2022-01-28 14:26:08.634048  * Response 13 from device ID 15 , data = 10
2022-01-28 14:26:08.634048  * Response 14 from device ID 15 , data = 30
2022-01-28 14:26:08.634048  * Response 15 from device ID 15 , data = 0
2022-01-28 14:26:08.634048  * Response 16 from device ID 15 , data = 0
2022-01-28 14:26:08.634048  * Response 17 from device ID 15 , data = 16
2022-01-28 14:26:08.634048  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:26:08.634048  * Response 19 from device ID 15 , data = 0
2022-01-28 14:26:08.634048  * Response 20 from device ID 15 , data = 0
2022-01-28 14:26:08.634048  * Response 21 from device ID 15 , data = 13
2022-01-28 14:26:08.634048  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:26:08.634048  * Response 23 from device ID 15 , data = 50
2022-01-28 14:26:08.634048  * Response 24 from device ID 15 , data = 9900
2
