2022-01-28 14:48:38.582622 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:49:14.132814  * Response 93 from device ID 15 , data = 0
2022-01-28 14:49:14.132814  * Response 94 from device ID 15 , data = 0
2022-01-28 14:49:14.132814  * Response 95 from device ID 15 , data = 0
2022-01-28 14:49:14.132814  * Response 96 from device ID 15 , data = 0
2022-01-28 14:49:14.132814  * Response 97 from device ID 15 , data = 0
2022-01-28 14:49:14.132814  * Response 98 from device ID 15 , data = 0
2022-01-28 14:49:14.132814  * Response 99 from device ID 15 , data = 0
2022-01-28 14:49:14.132814  * Response 100 from device ID 15 , data = 0
2022-01-28 14:49:17.805982 Read holding register for device ID 15 , Start address = 401 Quantity = 1
2022-01-28 14:49:17.806967  * Response 1 from device ID 15 , data = 65280
2022-01-28 14:49:17.869825 Write multiple registers for device ID  15 , Start address = 401 Quantity = 1
2022-01-28 14:49:17.870829  * Write command 0 : 0
2022-01-28 14:49:17.870829  * Write command 1 : ff
2022-01-28 14:49:18.583833 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:49:18.638322  * Response 1 from device ID 15 , data = 0
2022-01-28 14:49:18.638322  * Response 2 from device ID 15 , data = 0
2022-01-28 14:49:18.638322  * Response 3 from device ID 15 , data = 128
2022-01-28 14:49:18.638322  * Response 4 from device ID 15 , data = 450
2022-01-28 14:49:18.638322  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:49:18.638322  * Response 6 from device ID 15 , data = 492
2022-01-28 14:49:18.638322  * Response 7 from device ID 15 , data = 0
2022-01-28 14:49:18.638322  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:49:18.638322  * Response 9 from device ID 15 , data = 0
2022-01-28 14:49:18.638322  * Response 10 from device ID 15 , data = 0
2022-01-28 14:49:18.638322  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:49:18.638322  * Response 12 from device ID 15 , data = 0
2022-01-28 14:49:18.638322  * Response 13 from device ID 15 , data = 10
2022-01-28 14:49:18.638322  * Response 14 from device ID 15 , data = 30
2022-01-28 14:49:18.638322  * Response 15 from device ID 15 , data = 0
2022-01-28 14:49:18.638322  * Response 16 from device ID 15 , data = 0
2022-01-28 14:49:18.638322  * Response 17 from device ID 15 , data = 16
2022-01-28 14:49:18.638322  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:49:18.638322  * Response 19 from device ID 15 , data = 0
2022-01-28 14:49:18.638322  * Response 20 from device ID 15 , data = 0
2022-01-28 14:49:18.638322  * Response 21 from device ID 15 , data = 13
2022-01-28 14:49:18.638322  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:49:18.638322  * Response 23 from device ID 15 , data = 40
2022-01-28 14:49:18.638322  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:49:23.584611 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:49:23.638004  * Response 1 from device ID 15 , data = 0
2022-01-28 14:49:23.638004  * Response 2 from device ID 15 , data = 0
2022-01-28 14:49:23.638004  * Response 3 from device ID 15 , data = 128
2022-01-28 14:49:23.638004  * Response 4 from device ID 15 , data = 450
2022-01-28 14:49:23.638004  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:49:23.638004  * Response 6 from device ID 15 , data = 492
2022-01-28 14:49:23.638004  * Response 7 from device ID 15 , data = 0
2022-01-28 14:49:23.638004  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:49:23.638004  * Response 9 from device ID 15 , data = 0
2022-01-28 14:49:23.638004  * Response 10 from device ID 15 , data = 0
2022-01-28 14:49:23.638004  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:49:23.638004  * Response 12 from device ID 15 , data = 0
2022-01-28 14:49:23.638004  * Response 13 from device ID 15 , data = 10
2022-01-28 14:49:23.638004  * Response 14 from device ID 15 , data = 30
2022-01-28 14:49:23.638004  * Response 15 from device ID 15 , data = 0
2022-01-28 14:49:23.638004  * Response 16 from device ID 15 , data = 0
2022-01-28 14:49:23.638004  * Response 17 from device ID 15 , data = 16
2022-01-28 14:49:23.638004  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:49:23.638004  * Response 19 from device ID 15 , data = 0
2022-01-28 14:49:23.638004  * Response 20 from device ID 15 , data = 0
2022-01-28 14:49:23.638004  * Response 21 from device ID 15 , data = 13
2022-01-28 14:49:23.638004  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:49:23.638004  * Response 23 from device ID 15 , data = 40
2022-01-28 14:49:23.638004  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:49:28.584178 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:49:28.637661  * Response 1 from device ID 15 , data = 0
2022-01-28 14:49:28.637661  * Response 2 from device ID 15 , data = 0
2022-01-28 14:49:28.637661  * Response 3 from device ID 15 , data = 128
2022-01-28 14:49:28.637661  * Response 4 from device ID 15 , data = 450
2022-01-28 14:49:28.637661  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:49:28.637661  * Response 6 from device ID 15 , data = 492
2022-01-28 14:49:28.637661  * Response 7 from device ID 15 , data = 0
2022-01-28 14:49:28.637661  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:49:28.637661  * Response 9 from device ID 15 , data = 0
2022-01-28 14:49:28.637661  * Response 10 from device ID 15 , data = 0
2022-01-28 14:49:28.637661  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:49:28.637661  * Response 12 from device ID 15 , data = 0
2022-01-28 14:49:28.637661  * Response 13 from device ID 15 , data = 10
2022-01-28 14:49:28.637661  * Response 14 from device ID 15 , data = 30
2022-01-28 14:49:28.637661  * Response 15 from device ID 15 , data = 0
2022-01-28 14:49:28.637661  * Response 16 from device ID 15 , data = 0
2022-01-28 14:49:28.637661  * Response 17 from device ID 15 , data = 16
2022-01-28 14:49:28.637661  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:49:28.637661  * Response 19 from device ID 15 , data = 0
2022-01-28 14:49:28.637661  * Response 20 from device ID 15 , data = 0
2022-01-28 14:49:28.637661  * Response 21 from device ID 15 , data = 13
2022-01-28 14:49:28.637661  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:49:28.637661  * Response 23 from device ID 15 , data = 40
2022-01-28 14:49:28.637661  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:49:33.584144 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:49:33.638625  * Response 1 from device ID 15 , data = 0
2022-01-28 14:49:33.638625  * Response 2 from device ID 15 , data = 0
2022-01-28 14:49:33.638625  * Response 3 from device ID 15 , data = 128
2022-01-28 14:49:33.638625  * Response 4 from device ID 15 , data = 450
2022-01-28 14:49:33.638625  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:49:33.638625  * Response 6 from device ID 15 , data = 492
2022-01-28 14:49:33.638625  * Response 7 from device ID 15 , data = 0
2022-01-28 14:49:33.638625  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:49:33.638625  * Response 9 from device ID 15 , data = 0
2022-01-28 14:49:33.638625  * Response 10 from device ID 15 , data = 0
2022-01-28 14:49:33.638625  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:49:33.638625  * Response 12 from device ID 15 , data = 0
2022-01-28 14:49:33.638625  * Response 13 from device ID 15 , data = 10
2022-01-28 14:49:33.638625  * Response 14 from device ID 15 , data = 30
2022-01-28 14:49:33.638625  * Response 15 from device ID 15 , data = 0
2022-01-28 14:49:33.638625  * Response 16 from device ID 15 , data = 0
2022-01-28 14:49:33.638625  * Response 17 from device ID 15 , data = 16
2022-01-28 14:49:33.638625  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:49:33.638625  * Response 19 from device ID 15 , data = 0
2022-01-28 14:49:33.638625  * Response 20 from device ID 15 , data = 0
2022-01-28 14:49:33.638625  * Response 21 from device ID 15 , data = 13
2022-01-28 14:49:33.638625  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:49:33.638625  * Response 23 from device ID 15 , data = 40
2022-01-28 14:49:33.638625  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:49:33.920590 Read holding register for device ID 15 , Start address = 1000 Quantity = 100
2022-01-28 14:49:34.134032  * Response 1 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 2 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 3 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 4 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 5 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 6 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 7 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 8 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 9 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 10 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 11 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 12 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 13 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 14 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 15 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 16 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 17 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 18 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 19 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 20 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 21 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 22 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 23 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 24 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 25 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 26 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 27 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 28 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 29 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 30 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 31 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 32 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 33 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 34 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 35 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 36 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 37 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 38 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 39 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 40 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 41 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 42 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 43 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 44 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 45 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 46 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 47 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 48 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 49 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 50 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 51 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 52 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 53 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 54 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 55 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 56 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 57 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 58 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 59 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 60 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 61 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 62 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 63 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 64 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 65 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 66 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 67 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 68 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 69 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 70 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 71 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 72 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 73 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 74 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 75 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 76 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 77 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 78 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 79 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 80 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 81 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 82 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 83 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 84 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 85 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 86 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 87 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 88 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 89 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 90 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 91 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 92 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 93 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 94 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 95 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 96 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 97 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 98 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 99 from device ID 15 , data = 0
2022-01-28 14:49:34.134032  * Response 100 from device ID 15 , data = 0
2022-01-28 14:49:38.585035 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:49:38.638912  * Response 1 from device ID 15 , data = 0
2022-01-28 14:49:38.638912  * Response 2 from device ID 15 , data = 0
2022-01-28 14:49:38.638912  * Response 3 from device ID 15 , data = 128
2022-01-28 14:49:38.638912  * Response 4 from device ID 15 , data = 450
2022-01-28 14:49:38.638912  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:49:38.638912  * Response 6 from device ID 15 , data = 492
2022-01-28 14:49:38.638912  * Response 7 from device ID 15 , data = 0
2022-01-28 14:49:38.638912  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:49:38.638912  * Response 9 from device ID 15 , data = 0
2022-01-28 14:49:38.638912  * Response 10 from device ID 15 , data = 0
2022-01-28 14:49:38.638912  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:49:38.638912  * Response 12 from device ID 15 , data = 0
2022-01-28 14:49:38.638912  * Response 13 from device ID 15 , data = 10
2022-01-28 14:49:38.638912  * Response 14 from device ID 15 , data = 30
2022-01-28 14:49:38.638912  * Response 15 from device ID 15 , data = 0
2022-01-28 14:49:38.638912  * Response 16 from device ID 15 , data = 0
2022-01-28 14:49:38.638912  * Response 17 from device ID 15 , data = 16
2022-01-28 14:49:38.638912  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:49:38.638912  * Response 19 from device ID 15 , data = 0
2022-01-28 14:49:38.638912  * Response 20 from device ID 15 , data = 0
2022-01-28 14:49:38.638912  * Response 21 from device ID 15 , data = 13
2022-01-28 14:49:38.638912  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:49:38.638912  * Response 23 from device ID 15 , data = 40
2022-01-28 14:49:38.638912  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:49:43.583716 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:49:43.637010  * Response 1 from device ID 15 , data = 0
2022-01-28 14:49:43.637010  * Response 2 from device ID 15 , data = 0
2022-01-28 14:49:43.637010  * Response 3 from device ID 15 , data = 128
2022-01-28 14:49:43.637010  * Response 4 from device ID 15 , data = 450
2022-01-28 14:49:43.637010  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:49:43.637010  * Response 6 from device ID 15 , data = 492
2022-01-28 14:49:43.637010  * Response 7 from device ID 15 , data = 0
2022-01-28 14:49:43.637010  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:49:43.637010  * Response 9 from device ID 15 , data = 0
2022-01-28 14:49:43.637010  * Response 10 from device ID 15 , data = 0
2022-01-28 14:49:43.637010  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:49:43.637010  * Response 12 from device ID 15 , data = 0
2022-01-28 14:49:43.637010  * Response 13 from device ID 15 , data = 10
2022-01-28 14:49:43.637010  * Response 14 from device ID 15 , data = 30
2022-01-28 14:49:43.637010  * Response 15 from device ID 15 , data = 0
2022-01-28 14:49:43.637010  * Response 16 from device ID 15 , data = 0
2022-01-28 14:49:43.637010  * Response 17 from device ID 15 , data = 16
2022-01-28 14:49:43.637010  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:49:43.637010  * Response 19 from device ID 15 , data = 0
2022-01-28 14:49:43.637010  * Response 20 from device ID 15 , data = 0
2022-01-28 14:49:43.637010  * Response 21 from device ID 15 , data = 13
2022-01-28 14:49:43.637010  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:49:43.637010  * Response 23 from device ID 15 , data = 40
2022-01-28 14:49:43.637010  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:49:48.583943 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:49:48.638150  * Response 1 from device ID 15 , data = 0
2022-01-28 14:49:48.638150  * Response 2 from device ID 15 , data = 0
2022-01-28 14:49:48.638150  * Response 3 from device ID 15 , data = 128
2022-01-28 14:49:48.638150  * Response 4 from device ID 15 , data = 450
2022-01-28 14:49:48.638150  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:49:48.638150  * Response 6 from device ID 15 , data = 492
2022-01-28 14:49:48.638150  * Response 7 from device ID 15 , data = 0
2022-01-28 14:49:48.638150  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:49:48.638150  * Response 9 from device ID 15 , data = 0
2022-01-28 14:49:48.638150  * Response 10 from device ID 15 , data = 0
2022-01-28 14:49:48.638150  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:49:48.638150  * Response 12 from device ID 15 , data = 0
2022-01-28 14:49:48.638150  * Response 13 from device ID 15 , data = 10
2022-01-28 14:49:48.638150  * Response 14 from device ID 15 , data = 30
2022-01-28 14:49:48.638150  * Response 15 from device ID 15 , data = 0
2022-01-28 14:49:48.638150  * Response 16 from device ID 15 , data = 0
2022-01-28 14:49:48.638150  * Response 17 from device ID 15 , data = 16
2022-01-28 14:49:48.638150  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:49:48.638150  * Response 19 from device ID 15 , data = 0
2022-01-28 14:49:48.638150  * Response 20 from device ID 15 , data = 0
2022-01-28 14:49:48.638150  * Response 21 from device ID 15 , data = 13
2022-01-28 14:49:48.638150  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:49:48.638150  * Response 23 from device ID 15 , data = 40
2022-01-28 14:49:48.638150  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:49:53.584013 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:49:53.637959  * Response 1 from device ID 15 , data = 0
2022-01-28 14:49:53.637959  * Response 2 from device ID 15 , data = 0
2022-01-28 14:49:53.637959  * Response 3 from device ID 15 , data = 128
2022-01-28 14:49:53.637959  * Response 4 from device ID 15 , data = 450
2022-01-28 14:49:53.637959  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:49:53.637959  * Response 6 from device ID 15 , data = 492
2022-01-28 14:49:53.637959  * Response 7 from device ID 15 , data = 0
2022-01-28 14:49:53.637959  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:49:53.637959  * Response 9 from device ID 15 , data = 0
2022-01-28 14:49:53.637959  * Response 10 from device ID 15 , data = 0
2022-01-28 14:49:53.637959  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:49:53.637959  * Response 12 from device ID 15 , data = 0
2022-01-28 14:49:53.637959  * Response 13 from device ID 15 , data = 10
2022-01-28 14:49:53.637959  * Response 14 from device ID 15 , data = 30
2022-01-28 14:49:53.637959  * Response 15 from device ID 15 , data = 0
2022-01-28 14:49:53.637959  * Response 16 from device ID 15 , data = 0
2022-01-28 14:49:53.637959  * Response 17 from device ID 15 , data = 16
2022-01-28 14:49:53.637959  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:49:53.637959  * Response 19 from device ID 15 , data = 0
2022-01-28 14:49:53.637959  * Response 20 from device ID 15 , data = 0
2022-01-28 14:49:53.637959  * Response 21 from device ID 15 , data = 13
2022-01-28 14:49:53.637959  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:49:53.637959  * Response 23 from device ID 15 , data = 40
2022-01-28 14:49:53.637959  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:49:53.921299 Read holding register for device ID 15 , Start address = 1000 Quantity = 100
2022-01-28 14:49:54.133070  * Response 1 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 2 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 3 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 4 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 5 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 6 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 7 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 8 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 9 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 10 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 11 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 12 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 13 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 14 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 15 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 16 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 17 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 18 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 19 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 20 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 21 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 22 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 23 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 24 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 25 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 26 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 27 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 28 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 29 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 30 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 31 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 32 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 33 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 34 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 35 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 36 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 37 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 38 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 39 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 40 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 41 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 42 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 43 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 44 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 45 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 46 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 47 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 48 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 49 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 50 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 51 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 52 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 53 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 54 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 55 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 56 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 57 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 58 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 59 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 60 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 61 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 62 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 63 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 64 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 65 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 66 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 67 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 68 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 69 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 70 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 71 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 72 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 73 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 74 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 75 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 76 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 77 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 78 from device ID 15 , data = 0
2022-01-28 14:49:54.133070  * Response 79 from device ID 15 , data = 0
